LSFJOBID,argparse.shots,argparse.mode,argparse.pub,argparse.label,argparse.noisescalefactor,argparse.noisemodel,argparse.target,num_shots,estimator_precision,estimator_type,cpu_cores,time_start,lambda_noise,expectation_value,time_end,time_elapsed,CZ_gates,CZ_depth,fidelity
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_4996552.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 35 26 PM,2.0,-6.01366758,2025 09 13-11 40 04 PM,4:04:37.677628,167,26,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_452613.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 36 15 PM,2.0,-6.08242016,2025 09 13-11 41 06 PM,4:04:50.827800,149,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_4520848.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 32 55 PM,2.0,-6.04397002,2025 09 13-07 38 19 PM,4:05:23.453944,179,30,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_6713221.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 36 07 PM,2.0,-6.0256304,2025 09 13-11 41 05 PM,4:04:57.747101,169,30,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_3304826.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 35 49 PM,2.0,-6.01384568,2025 09 13-11 41 16 PM,4:05:26.986667,169,26,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_2917035.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 35 12 PM,2.0,-6.02614998,2025 09 13-11 40 35 PM,4:05:22.957155,173,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_2145300.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 35 05 PM,2.0,-5.95418275,2025 09 13-11 40 03 PM,4:04:57.678540,167,30,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_9733543.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 35 47 PM,2.0,-6.04943468,2025 09 13-11 40 28 PM,4:04:40.821123,171,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_669084.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 36 03 PM,2.0,-5.96539217,2025 09 13-11 41 49 PM,4:05:46.520081,171,29,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_6322520.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 35 50 PM,2.0,-6.0367582,2025 09 13-11 40 34 PM,4:04:44.062271,177,30,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_696143.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 38 46 PM,2.0,-5.99209515,2025 09 13-11 44 11 PM,4:05:24.278358,179,34,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_6743478.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 36 08 PM,2.0,-6.02329386,2025 09 13-11 41 06 PM,4:04:57.765953,171,30,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_8133703.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 38 38 PM,2.0,-6.04569043,2025 09 13-11 44 23 PM,4:05:44.626054,161,32,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_974465.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 38 22 PM,2.0,-6.021767,2025 09 13-11 43 12 PM,4:04:50.054945,183,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_3278216.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 36 09 PM,2.0,-6.02593791,2025 09 13-11 40 49 PM,4:04:39.389835,161,30,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_8573887.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 35 53 PM,2.0,-6.0338728,2025 09 13-11 40 39 PM,4:04:45.964817,169,29,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_9242129.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 31 48 PM,2.0,-6.05289148,2025 09 13-07 36 27 PM,4:04:39.337502,165,26,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_5821647.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-06 02 23 PM,2.0,-6.00168277,2025 09 13-10 07 09 PM,4:04:46.352310,175,32,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_363540.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 36 41 PM,2.0,-6.02344464,2025 09 13-11 41 41 PM,4:05:00.226045,185,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_7615693.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 37 35 PM,2.0,-6.04377442,2025 09 13-11 42 39 PM,4:05:03.889574,165,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_1547708.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 37 29 PM,2.0,-6.0449726,2025 09 13-11 43 05 PM,4:05:36.251169,185,32,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_2682983.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 36 34 PM,2.0,-6.02089373,2025 09 13-11 41 25 PM,4:04:51.177202,161,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_4405560.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 35 00 PM,2.0,-6.04731806,2025 09 13-11 39 52 PM,4:04:51.208917,159,26,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_4786793.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 31 49 PM,2.0,-6.00104867,2025 09 13-07 36 46 PM,4:04:56.839320,177,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_7878297.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 36 01 PM,2.0,-6.02831504,2025 09 13-11 41 52 PM,4:05:51.290802,171,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_6154303.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-06 02 07 PM,2.0,-6.00881415,2025 09 13-10 07 10 PM,4:05:02.636622,169,30,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_3529202.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 31 42 PM,2.0,-6.00571993,2025 09 13-07 36 43 PM,4:05:00.807504,163,26,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_5968939.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 37 56 PM,2.0,-6.03244594,2025 09 13-11 43 15 PM,4:05:19.204326,177,31,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_8737189.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 36 40 PM,2.0,-6.03176406,2025 09 13-11 41 55 PM,4:05:14.514069,177,30,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_2952599.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 36 41 PM,2.0,-6.01065819,2025 09 13-11 41 21 PM,4:04:39.802162,173,32,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_8796752.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 38 11 PM,2.0,-6.05898124,2025 09 13-11 42 58 PM,4:04:46.502266,157,26,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_5393196.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 31 39 PM,2.0,-6.06553226,2025 09 13-07 36 25 PM,4:04:45.912598,163,26,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_8164158.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-06 01 50 PM,2.0,-6.01313664,2025 09 13-10 06 41 PM,4:04:50.382670,167,30,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_5902571.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 35 58 PM,2.0,-6.03687617,2025 09 13-11 40 47 PM,4:04:48.793180,171,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_924502.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 33 07 PM,2.0,-6.02307312,2025 09 13-07 37 53 PM,4:04:45.838453,175,26,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_4908902.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 32 01 PM,2.0,-6.01119436,2025 09 13-07 37 38 PM,4:05:36.712650,181,30,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_7526712.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 36 22 PM,2.0,-6.01613601,2025 09 13-11 41 33 PM,4:05:10.323187,177,32,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_7522400.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 37 16 PM,2.0,-5.9951464,2025 09 13-11 42 04 PM,4:04:47.716075,175,24,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_5618533.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 36 58 PM,2.0,-6.03244099,2025 09 13-11 41 45 PM,4:04:47.339651,173,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_1260593.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 36 47 PM,2.0,-6.04055958,2025 09 13-11 41 50 PM,4:05:03.218524,163,26,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_1792386.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 37 15 PM,2.0,-6.03211597,2025 09 13-11 42 05 PM,4:04:49.963669,169,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_5382192.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 36 25 PM,2.0,-6.02303751,2025 09 13-11 41 14 PM,4:04:48.431077,171,26,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_9318436.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 32 08 PM,2.0,-6.03762805,2025 09 13-07 36 48 PM,4:04:39.432246,153,24,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_8993227.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-04 58 45 PM,2.0,-6.0378006,2025 09 13-09 03 42 PM,4:04:56.960106,175,30,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_4009429.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 32 17 PM,2.0,-6.08927082,2025 09 13-07 38 28 PM,4:06:10.795503,165,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_1360174.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-06 01 27 PM,2.0,-5.97391844,2025 09 13-10 07 00 PM,4:05:32.946330,185,34,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_8279842.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 36 43 PM,2.0,-6.01674922,2025 09 13-11 41 38 PM,4:04:55.141285,171,32,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_8715390.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 37 04 PM,2.0,-5.99635486,2025 09 13-11 41 54 PM,4:04:50.078259,161,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_5525237.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 37 08 PM,2.0,-6.01840816,2025 09 13-11 41 59 PM,4:04:51.200109,171,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_8565969.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-07 36 44 PM,2.0,-6.00055475,2025 09 13-11 41 37 PM,4:04:52.921910,181,26,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_7618522.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-06 01 26 PM,2.0,-6.02096659,2025 09 13-10 06 19 PM,4:04:52.785527,143,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_4013834.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 32 13 PM,2.0,-6.03089823,2025 09 13-07 36 57 PM,4:04:44.085440,169,32,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_3829162.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 29 54 PM,2.0,-6.01328039,2025 09 13-07 34 41 PM,4:04:46.796745,171,26,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_852226.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 30 48 PM,2.0,-5.98231534,2025 09 13-07 35 48 PM,4:04:59.362403,167,30,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_8993716.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 31 28 PM,2.0,-6.04092284,2025 09 13-07 36 23 PM,4:04:54.478273,171,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_6636601.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 31 28 PM,2.0,-6.01196468,2025 09 13-07 36 07 PM,4:04:38.625748,171,26,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_9547783.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 30 47 PM,2.0,-5.995564,2025 09 13-07 35 31 PM,4:04:43.423905,171,26,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_2508153.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 29 39 PM,2.0,-6.01424486,2025 09 13-07 34 53 PM,4:05:14.063312,175,28,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_9032319.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 31 35 PM,2.0,-5.9935439,2025 09 13-07 36 22 PM,4:04:46.643738,173,32,0.978
15407642,1000,4,adaptaqcaer_030_noise2p000_target_ibm_pittsburgh_2025-08-10T18:59:40+00:00_seed_5538886.pub.pkl,030,2.0,ibm_pittsburgh_2025-08-10T18:59:40+00:00.properties.pkl,ibm_pittsburgh_2025-08-10T18:59:40+00:00.target.pkl,1000,0.03162277660168379,noisy Aer simulator,64,2025 09 13-03 30 49 PM,2.0,-6.02315749,2025 09 13-07 35 44 PM,4:04:54.768747,163,27,0.978
